9.380587,316.415495,3.144915
9.382148,333.191528,3.142174
9.383680,346.993815,3.139424
9.385241,357.539089,3.136844
9.386802,362.475982,3.134244
9.388364,362.802548,3.131760
9.389926,357.971433,3.129187
9.391488,344.133897,3.126682
9.393051,325.804082,3.124029
9.394614,311.071716,3.121368
9.396178,295.184612,3.118474
9.397742,281.602199,3.115582
9.399306,278.203822,3.112423
9.400871,278.078666,3.109317
9.402436,284.049425,3.105993
9.404001,293.684078,3.102815
9.405568,307.422845,3.099547
9.407133,324.475745,3.096491
9.408700,337.324719,3.093433
9.410266,346.234687,3.090569
9.411833,356.724395,3.087667
9.413401,362.455104,3.084886
9.414968,359.719461,3.082057
9.416536,348.923860,3.079290
9.418104,333.743050,3.076374
9.419673,314.611567,3.073448
9.421240,299.112410,3.070284
9.422809,287.999684,3.067057
9.424378,279.995956,3.063550
9.425947,277.393608,3.060056
9.427517,282.748481,3.056384
9.429086,290.014870,3.052896
9.430655,299.091369,3.049352
9.432225,313.958700,3.046063
9.433794,328.377544,3.042789
9.435364,341.890403,3.039778
9.436934,350.525231,3.036761
9.438504,363.329640,3.033938
9.440073,357.905705,3.031090
9.441642,355.177549,3.028366
9.443163,343.097543,3.025553
9.444732,328.368246,3.022758
9.446302,314.367653,3.019772
9.447870,299.595313,3.016755
9.449439,289.939729,3.013513
9.451008,283.908939,3.010289
9.452577,285.663614,3.006875
9.454145,288.425098,3.003596
9.455713,298.469061,3.000255
9.457280,311.404730,2.997220
9.458848,324.289103,2.994255
9.460415,337.954620,2.991628
9.461982,348.967505,2.989114
9.463548,358.173701,2.986929
9.465113,360.139366,2.984800
9.466679,361.614406,2.982885
9.468244,350.597063,2.980903
9.469808,340.463328,2.979027
9.471372,324.310794,2.977010
9.472935,311.472482,2.975008
9.474497,296.547591,2.972817
9.476059,290.162370,2.970611
9.477621,284.969905,2.968177
9.479181,284.392946,2.965782
9.480694,290.596961,2.963229
9.482253,299.757539,2.960809
9.483812,311.534565,2.958376
9.485370,325.797287,2.956210
9.486926,339.783676,2.954132
9.488483,348.638125,2.952393
9.490037,358.017024,2.950775
9.491591,360.146310,2.949450
9.493144,358.093100,2.948176
9.494696,347.959884,2.947102
9.496248,334.063980,2.945962
9.497798,318.775016,2.944901
9.499347,302.781874,2.943683
9.500896,291.995940,2.942479
9.502442,281.890070,2.941046
9.503988,278.044850,2.939621
9.505533,279.807453,2.937962
9.507076,284.472026,2.936349
9.508619,293.268342,2.934615
9.510126,305.974351,2.933013
9.511667,319.432313,2.931386
9.513208,333.243439,2.929993
9.514746,344.251792,2.928671
9.516284,355.276851,2.927640
9.517820,359.188832,2.926718
9.519355,358.833519,2.926076
9.520888,349.528258,2.925499
9.522421,336.360104,2.925139
9.523953,320.913569,2.924731
9.525482,303.719733,2.924437
9.527011,290.604555,2.923997
9.528539,281.602974,2.923587
9.530064,274.233124,2.922959
9.531590,273.902599,2.922325
9.533113,279.461067,2.921438
9.534615,286.911326,2.920585
9.536137,295.713934,2.919544
9.537658,311.672410,2.918568
9.539178,325.701420,2.917494
9.540695,340.139015,2.916593
9.542212,351.589734,2.915718
9.543727,357.410035,2.915098
9.545242,359.007319,2.914572
9.546754,355.904515,2.914338
9.548266,344.291138,2.914186
9.549775,329.636517,2.914277
9.551285,312.681384,2.914380
9.552792,295.797441,2.914651
9.554298,280.932880,2.914802
9.555804,271.963994,2.915018
9.557301,267.222334,2.915009
9.558805,268.411126,2.915000
9.560307,273.121596,2.914718
9.561807,282.381478,2.914407
9.563307,295.669992,2.913856
9.564805,310.131789,2.913315
9.566302,323.444023,2.912653
9.567798,339.081530,2.912111
9.569293,347.730455,2.911563
9.570786,356.577371,2.911215
9.572279,358.573483,2.910971
9.573770,351.297568,2.911017
9.575260,342.420526,2.911178
9.576754,327.092344,2.911646
9.578242,308.143521,2.912190
9.579729,289.951247,2.912952
9.581216,275.753853,2.913642
9.582701,265.180981,2.914408
9.584185,261.990376,2.914891
9.585668,265.448716,2.915311
9.587150,269.250689,2.915400
9.588632,279.928958,2.915395
9.590112,293.435450,2.915083
9.591591,306.158284,2.914739
9.593070,320.452119,2.914195
9.594560,338.932382,2.913692
9.596037,347.321625,2.913126
9.597513,355.620408,2.912748
9.598989,357.816408,2.912437
9.600463,355.407066,2.912424
9.601937,341.840738,2.912543
9.603410,327.139683,2.912970
9.604882,309.046668,2.913469
9.606354,290.323698,2.914203
9.607825,274.222702,2.914838
9.609296,265.855288,2.915489
9.610766,259.097398,2.915845
9.612251,258.176558,2.916046
9.613720,263.076842,2.915860
9.615188,270.922450,2.915477
9.616657,283.836513,2.914671
9.618124,297.711263,2.913728
9.619590,315.074270,2.912494
9.621057,328.702630,2.911276
9.622524,341.500201,2.909935
9.623989,353.427739,2.908741
9.625454,357.337312,2.907575
9.626937,357.104072,2.906674
9.628401,345.903457,2.905900
9.629866,333.374805,2.905458
9.631330,316.104622,2.905108
9.632794,295.907138,2.905008
9.634257,280.584391,2.904855
9.635720,264.957576,2.904740
9.637183,258.370016,2.904332
9.638646,252.492891,2.903755
9.640109,256.795730,2.902728
9.641571,262.191466,2.901441
9.643050,273.768295,2.899715
9.644512,285.928880,2.897806
9.645975,301.007360,2.895581
9.647436,318.327719,2.893309
9.648898,332.213599,2.890888
9.650360,345.628149,2.888596
9.651821,354.037777,2.886318
9.653283,358.254705,2.884320
9.654745,353.438460,2.882445
9.656221,340.942846,2.880925
9.657682,323.185069,2.879530
9.659144,304.429215,2.878381
9.660604,289.117818,2.877199
9.662065,274.676416,2.876085
9.663527,264.229431,2.874730
9.664989,256.211655,2.873245
9.666450,255.215249,2.871358
9.667912,261.982621,2.869219
9.669373,268.720620,2.866657
9.670847,280.632752,2.863883
9.672308,294.759232,2.860771
9.673770,311.782798,2.857587
9.675231,327.838248,2.854246
9.676693,339.951772,2.851015
9.678155,349.016010,2.847785
9.679618,356.093994,2.844800
9.681080,355.424966,2.841941
9.682542,350.048790,2.839425
9.684013,337.288444,2.837038
9.685475,322.378262,2.834940
9.686938,303.127222,2.832870
9.688401,285.433894,2.830930
9.689863,272.339661,2.828808
9.691326,262.549705,2.826611
9.692789,260.350849,2.824061
9.694252,260.269369,2.821317
9.695722,267.427682,2.818148
9.697185,272.299322,2.814782
9.698648,284.173822,2.811063
9.700111,296.771285,2.807241
9.701575,311.317601,2.803200
9.703039,330.002881,2.799222
9.704503,340.084693,2.795208
9.705969,350.304136,2.791397
9.707432,353.617282,2.787650
9.708899,357.070585,2.784198
9.710363,346.505217,2.780865
9.711828,335.761252,2.777823
9.713292,319.008813,2.774822
9.714758,304.325787,2.772003
9.716223,289.470850,2.769101
9.717688,273.857265,2.766231
9.719154,266.124398,2.763103
9.720618,261.675272,2.759817
9.722083,262.016713,2.756167
9.723549,267.042171,2.752331
9.725014,275.295214,2.748133
9.726480,288.596218,2.743802
9.727947,300.182692,2.739241
9.729413,312.967055,2.734706
9.730879,328.668540,2.730084
9.732340,342.490545,2.725645
9.733806,352.346579,2.721256
9.735272,355.009313,2.717128
9.736739,354.689838,2.713077
9.738205,348.546570,2.709295
9.739671,335.248895,2.705568
9.741138,322.744977,2.702052
9.742605,305.492138,2.698517
9.744063,291.690259,2.695071
9.745530,279.524826,2.691444
9.746996,270.141121,2.687791
9.748462,267.524979,2.683836
9.749929,266.626005,2.679754
9.751395,272.239196,2.675359
9.752861,280.388885,2.670869
9.754318,292.906301,2.666136
9.755783,305.401677,2.661430
9.757250,318.333102,2.656656
9.758715,331.138756,2.652022
9.760181,338.543281,2.647430
9.761647,348.360247,2.643057
9.763112,351.747285,2.638751
9.764578,355.227848,2.634702
9.766032,347.321321,2.630712
9.767498,335.004138,2.626945
9.768963,324.529912,2.623170
9.770427,310.941446,2.619543
9.771892,297.450189,2.615839
9.773357,285.009863,2.612195
9.774821,275.486651,2.608377
9.776272,272.775688,2.604529
9.777737,272.937186,2.600450
9.779200,276.748207,2.596361
9.780664,284.145067,2.592078
9.782127,293.623384,2.587826
9.783589,306.594054,2.583472
9.785052,316.271885,2.579263
9.786502,329.612399,2.575072
9.787964,342.271232,2.571104
9.789426,349.966742,2.567214
9.790888,354.295060,2.563566
9.792349,351.799253,2.559976
9.793811,350.710669,2.556577
9.795271,338.805417,2.553201
9.796719,327.769428,2.549968
9.798179,314.286544,2.546669
9.799639,301.966489,2.543457
9.801098,291.032468,2.540115
9.802557,282.080377,2.536821
9.804016,277.324172,2.533348
9.805462,278.416256,2.529920
9.806920,276.792891,2.526351
9.808378,283.378818,2.522870
9.809834,291.738806,2.519298
9.811291,302.429411,2.515858
9.812747,314.216044,2.512426
9.814203,324.519034,2.509206
9.815648,335.136420,2.506051
9.817103,342.473860,2.503115
9.818557,349.364241,2.500248
9.820012,353.979666,2.497571
9.821466,347.816652,2.494920
9.822919,343.061882,2.492395
9.824372,329.220266,2.489819
9.825813,317.594331,2.487323
9.827266,303.543484,2.484722
9.828717,290.148354,2.482168
9.830168,282.564995,2.479457
9.831619,275.025739,2.476774
9.833068,274.286899,2.473928
9.834509,275.191090,2.471166
9.835957,278.049517,2.468324
9.837406,287.305804,2.465634
9.838854,296.866142,2.462961
9.840301,308.364184,2.460510
9.841748,321.009301,2.458130
9.843187,328.082595,2.456014
9.844631,339.990884,2.453978
9.846077,348.200281,2.452166
9.847521,351.800962,2.450416
9.848965,352.190603,2.448844
9.850409,344.637623,2.447266
9.851845,337.057957,2.445783
9.853288,323.885226,2.444228
9.854729,310.170246,2.442711
9.856170,295.530120,2.441041
9.857610,281.739206,2.439360
9.859049,276.866603,2.437493
9.860489,269.873500,2.435642
9.861923,269.268512,2.433618
9.863361,270.872990,2.431674
9.864797,278.290198,2.429652
9.866234,287.571224,2.427840
9.867670,295.871431,2.426094
9.869104,308.769075,2.424622
9.870537,321.467671,2.423270
9.871970,334.342259,2.422211
9.873403,343.158126,2.421289
9.874836,349.852009,2.420611
9.876267,351.625964,2.419998
9.877698,348.387856,2.419561
9.879129,341.029079,2.419126
9.880558,330.966889,2.418775
9.881986,319.002186,2.418339
9.883414,302.730004,2.417929
9.884841,289.623752,2.417339
9.886271,276.865208,2.416717
9.887697,268.515674,2.415874
9.889122,264.942030,2.415002
9.890545,265.689499,2.413957
9.891968,267.652033,2.412999
9.893391,273.549395,2.411960
9.894819,284.291637,2.411120
9.896240,294.286316,2.410346
9.897660,306.058124,2.409859
9.899079,319.260050,2.409490
9.900498,330.703856,2.409415
9.901915,340.719255,2.409456
9.903341,350.018413,2.409742
9.904757,351.512837,2.410116
9.906172,350.309134,2.410653
9.907587,345.745046,2.411204
9.908999,333.242591,2.411862
9.910425,320.802602,2.412453
9.911837,304.836263,2.413063
9.913247,291.698399,2.413512
9.914658,278.923805,2.413935
9.916067,268.384705,2.414128
9.917475,262.265432,2.414256
9.918898,257.951577,2.414162
9.920306,261.554803,2.414063
9.921711,266.186154,2.413842
9.923116,272.924248,2.413723
9.924520,285.369160,2.413545
9.925942,295.455132,2.413552
9.927344,311.101390,2.413617
9.928746,321.672025,2.413921
9.930146,334.128573,2.414319
9.931546,345.513900,2.414945
9.932945,350.295045,2.415662
9.934365,350.975671,2.416565
9.935762,347.030886,2.417496
9.937159,340.856354,2.418551
9.938554,327.279347,2.419573
9.939948,311.523289,2.420647
9.941367,298.329473,2.421607
9.942760,282.991663,2.422571
9.944152,269.275122,2.423343
9.945543,260.529878,2.424060
9.946934,255.978911,2.424528
9.948350,251.733505,2.424948
9.949739,254.501294,2.425114
9.951127,262.500986,2.425265
9.952514,272.184049,2.425242
9.953900,283.504649,2.425318
9.955285,297.648061,2.425370
9.956700,311.808363,2.425578
9.958084,323.907594,2.425830
9.959466,336.587672,2.426295
9.960848,343.660038,2.426854
9.962228,348.997333,2.427603
9.963643,350.485907,2.428415
9.965022,346.702493,2.429391
9.966400,337.465810,2.430390
9.967778,323.905518,2.431499
9.969155,305.886351,2.432546
9.970566,290.181238,2.433633
9.971942,275.584381,2.434559
9.973316,262.902161,2.435451
9.974690,253.700643,2.436099
9.976063,249.007323,2.436668
9.977473,248.239308,2.436935
9.978844,251.749553,2.437098
9.980215,258.121909,2.437010
9.981584,268.152528,2.436884
9.982952,278.007674,2.436600
9.984362,291.441631,2.436344
9.985729,308.882921,2.436022
9.987096,320.680326,2.435822
9.988461,331.944326,2.435644
9.989826,341.113650,2.435619
9.991233,347.853358,2.435654
9.992597,349.052229,2.435861
9.993960,342.140860,2.436105
9.995322,336.303215,2.436501
9.996683,322.502174,2.436903
9.998089,307.592767,2.437413
9.999449,288.295261,2.437858
10.000808,275.514479,2.438332
10.002166,263.356494,2.438637
10.003524,254.036182,2.438905
10.004929,246.728733,2.438903
10.006285,246.443455,2.438786
10.007641,248.904248,2.438323
10.008995,251.603631,2.437709
10.010399,259.831133,2.436789
10.011753,269.020465,2.435741
10.013106,282.331879,2.434458
10.014458,297.542464,2.433100
10.015809,310.297920,2.431596
10.017211,324.811281,2.430122
10.018562,335.118102,2.428594
10.019912,343.875174,2.427155
10.021261,347.278646,2.425719
10.022610,347.783701,2.424400
10.024011,339.681091,2.423082
10.025359,332.568091,2.421899
10.026706,316.326009,2.420693
10.028052,299.147385,2.419584
10.029398,284.080514,2.418378
10.030797,267.014955,2.417172
10.032142,259.382904,2.415730
10.033486,250.990100,2.414186
10.034830,246.656882,2.412327
10.036228,245.128857,2.410278
10.037571,247.877315,2.407733
10.038914,254.161452,2.404840
10.040256,263.002580,2.401471
10.041598,273.336280,2.397770
10.042994,287.381397,2.393650
10.044334,300.838666,2.389259
10.045675,313.234549,2.384553
10.047015,326.286111,2.379650
10.048355,336.711400,2.374501
10.049749,346.331494,2.369231
10.051089,346.233996,2.363797
10.052427,345.614825,2.358306
10.053765,338.885864,2.352668
10.055158,330.263941,2.347019
10.056497,313.401953,2.341246
10.057834,295.658384,2.335439
